device,subject,browser,Memory Usage [KB],CPU3 Load [%],CPU3 Frequency [kHz],CPU2 Frequency [kHz],CPU5 Load [%],CPU6 Load [%],CPU5 Frequency [kHz],CPU4 Load [%],CPU8 Load [%],CPU Load [%],Battery Status,CPU6 Frequency [kHz],CPU4 Frequency [kHz],GPU Frequency [KHz],duration(s),CPU2 Load [%],CPU1 Frequency [kHz],Battery Power* [uW],CPU8 Frequency [kHz],CPU7 Frequency [kHz],GPU Load [%],CPU1 Load [%],CPU7 Load [%]
nexus6p,clojurescript,comandroidchrome,2742052.7561436673,21.930056710775048,1367618.9035916824,1371112.2873345935,24.291115311909262,16.804924242424242,1140639.697542533,18.35349716446125,7.1856060606060606,20.34280303030303,3.0,1143563.6363636365,1369370.1323251417,183314.39393939395,59,21.97164461247637,1371475.236294896,525060.9734848485,1140800.0,1144363.6363636365,1.1893939393939394,44.58412098298677,9.840909090909092
nexus6p,clojurescript,comandroidchrome,2779818.017804154,15.56379821958457,1220068.8427299703,1218231.4540059348,13.777448071216618,6.356083086053412,903824.3323442136,14.617210682492582,1.7032640949554896,13.895833333333334,3.0,907470.6231454005,1227461.127596439,181854.5994065282,58,19.329376854599406,1223173.887240356,196669.2284866469,906046.2908011869,908154.3026706232,1.0238095238095237,37.789317507418396,4.27299703264095
nexus6p,clojurescript,comandroidchrome,2790403.626506024,17.870090634441087,1188717.8247734138,1188303.6144578313,13.924471299093655,6.042296072507553,884824.16918429,14.574018126888218,1.4652567975830815,14.295180722891565,3.0,885984.2900302114,1188326.2839879154,180755.28700906344,58,19.48942598187311,1190024.096385542,201188.10271903322,888768.580060423,887144.4108761329,0.8463855421686747,39.024096385542165,3.6525679758308156
nexus6p,clojurescript,comandroidchrome,2741714.229828851,17.618581907090466,1214857.7017114914,1219106.1124694378,15.229268292682926,7.361858190709047,932464.3902439025,12.239024390243902,3.550122249388753,14.408312958435207,3.0,933054.2787286064,1216359.902200489,180916.87041564792,58,17.496332518337407,1221019.0709046454,190358.19315403423,935025.9168704157,933382.8850855746,0.9828850855745721,38.28361858190709,5.7310513447432765
nexus6p,clojurescript,comandroidchrome,2786624.0321285143,14.893574297188755,1270756.626506024,1275296.3855421687,16.698189134808853,9.289738430583501,977847.8873239437,13.668008048289739,3.2012072434607646,14.937625754527163,3.0,976302.615694165,1271208.0482897384,180503.01810865192,57,18.29317269076305,1275209.6385542168,230788.98390342054,977925.1509054326,978118.309859155,0.6036217303822937,41.36144578313253,4.722334004024145
nexus6p,clojurescript,comandroidchrome,2784904.770642202,14.126146788990825,1227721.1009174313,1224891.7431192661,16.29655172413793,9.266666666666667,966620.6896551724,13.891954022988505,2.250574712643678,14.022988505747126,3.0,970195.8620689656,1231889.6551724137,182298.85057471265,57,17.91743119266055,1230066.0550458715,202238.9172413793,969886.8965517242,968695.1724137932,1.328735632183908,37.727064220183486,3.606896551724138
nexus6p,clojurescript,comandroidchrome,2755916.884955752,16.08407079646018,1242031.8584070797,1241362.831858407,15.583148558758316,6.536585365853658,945780.9312638581,12.201327433628318,4.144124168514413,13.98669623059867,3.0,944503.7694013304,1247798.2300884956,180554.32372505544,58,17.188053097345133,1249380.5309734512,168304.0332594235,949867.8492239468,946419.512195122,0.7028824833702882,37.758849557522126,4.8957871396895785
nexus6p,clojurescript,comandroidchrome,2793235.625,15.9296875,1215162.5,1217612.5,15.911458333333334,7.677083333333333,947600.0,13.901041666666666,3.9375,14.578125,3.0,948200.0,1221025.0,181302.08333333334,56,19.2890625,1218362.5,219286.54427083334,949300.0,949050.0,0.8307291666666666,38.1484375,4.088541666666667
nexus6p,clojurescript,comandroidchrome,2754278.580645161,16.601382488479263,1223214.7465437788,1224486.6359447006,14.728735632183907,6.264976958525345,922394.4827586206,12.475862068965517,3.345622119815668,13.7073732718894,3.0,924917.9723502304,1228346.5437788018,182880.18433179724,57,17.649769585253456,1230492.1658986176,173695.81105990784,924342.8571428572,924696.7741935484,0.868663594470046,37.23041474654378,2.9585253456221197
nexus6p,clojurescript,comandroidchrome,2782535.015974441,17.53846153846154,1161385.303514377,1160879.2332268371,12.512820512820513,8.60897435897436,926953.8461538461,15.173076923076923,5.827476038338658,15.130990415335463,3.0,926523.0769230769,1168323.076923077,181198.08306709267,59,19.210862619808307,1164391.054313099,249476.45512820513,930461.5384615385,930461.5384615385,1.1309904153354633,39.638977635782744,3.7724358974358974
