device,subject,browser,Memory Usage [KB],CPU3 Load [%],CPU3 Frequency [kHz],CPU2 Frequency [kHz],CPU5 Load [%],CPU6 Load [%],CPU5 Frequency [kHz],CPU4 Load [%],CPU8 Load [%],CPU Load [%],Battery Status,CPU6 Frequency [kHz],CPU4 Frequency [kHz],GPU Frequency [KHz],duration(s),CPU2 Load [%],CPU1 Frequency [kHz],Battery Power* [uW],CPU8 Frequency [kHz],CPU7 Frequency [kHz],GPU Load [%],CPU1 Load [%],CPU7 Load [%]
nexus6p,real-world,comandroidchrome,2762791.8916827855,17.29787234042553,1313974.4680851065,1314540.8123791101,19.011605415860735,12.282945736434108,1041182.2050290136,14.785299806576402,6.284883720930233,17.420542635658915,3.0,1044539.5348837209,1314475.8220502902,187422.48062015505,57,20.61121856866538,1321801.160541586,379105.6402321083,1042865.1162790698,1044725.5813953489,2.0,43.78143133462282,7.558139534883721
nexus6p,real-world,comandroidchrome,2788073.8004246284,19.738853503184714,1290965.6050955413,1287317.1974522292,18.231422505307854,13.095744680851064,1033620.3821656051,15.97452229299363,4.921276595744681,17.838297872340426,3.0,1035982.9787234042,1294593.6305732485,186648.93617021278,59,22.095541401273884,1292443.3121019108,331686.1595744681,1034062.9787234042,1036514.0425531915,1.4872340425531916,43.85774946921444,7.023404255319149
nexus6p,real-world,comandroidchrome,2744030.367816092,20.093869731800766,1325140.2298850575,1324947.1264367816,18.84865900383142,12.18007662835249,1035659.7701149426,15.03448275862069,5.666666666666667,17.683301343570058,3.0,1031944.8275862068,1324662.0689655172,186005.7471264368,58,22.061302681992338,1331586.2068965517,428146.36398467433,1033048.275862069,1032055.1724137932,1.8963531669865643,44.1455938697318,5.842911877394636
nexus6p,real-world,comandroidchrome,2774938.357005758,20.053846153846155,1305156.923076923,1307166.218809981,20.228846153846153,10.640384615384615,1029747.6923076923,15.7,6.096153846153846,17.703846153846154,3.0,1029378.4615384615,1304076.923076923,184653.84615384616,59,21.798076923076923,1310584.2610364684,362359.1384615385,1030080.0,1030560.0,1.8403846153846153,43.23800383877159,6.565384615384615
nexus6p,real-world,comandroidchrome,2765124.52975048,18.19961612284069,1312942.802303263,1312436.084452975,21.942418426103647,9.057581573896353,1047892.5143953934,15.750479846449137,5.596153846153846,17.540384615384614,3.0,1044096.7370441458,1315743.5700575816,186865.38461538462,59,20.385796545105567,1314039.1554702495,383437.3953934741,1044701.5384615385,1045386.5642994242,1.9634615384615384,44.20345489443378,7.475
nexus6p,real-world,comandroidchrome,2764803.568627451,18.862745098039216,1330136.4705882352,1331905.8823529412,19.690196078431374,10.629411764705882,1060028.2352941176,16.176470588235293,5.037254901960784,17.798039215686273,3.0,1060781.1764705882,1331585.8823529412,185882.35294117648,57,21.809803921568626,1334522.1135029355,397744.80980392155,1059463.5294117648,1059501.1764705882,1.6529411764705881,43.4,8.827450980392157
nexus6p,real-world,comandroidchrome,2751481.2639691713,19.940269749518304,1316023.1213872833,1317724.8554913295,20.97495183044316,9.984585741811175,1041202.3121387283,13.635838150289016,5.857142857142857,17.328185328185327,3.0,1041757.225433526,1317012.7167630058,187316.6023166023,58,20.2504816955684,1321590.7514450867,392814.4971098266,1040840.1544401544,1042174.5173745174,2.1737451737451736,42.80346820809248,7.283783783783784
nexus6p,real-world,comandroidchrome,2753529.5226824456,17.77755905511811,1309861.4173228347,1311725.4437869822,15.714566929133857,12.049212598425196,996094.4881889764,13.084645669291339,4.183070866141732,15.688976377952756,3.0,995262.9921259843,1312658.2677165354,184104.3307086614,57,18.496062992125985,1317860.3550295858,211346.41338582677,999836.2204724409,997681.8897637795,1.5177165354330708,40.662721893491124,5.881889763779528
nexus6p,real-world,comandroidchrome,2777497.4126679464,19.998080614203456,1307580.8061420345,1308944.3378119003,19.44721689059501,10.583493282149712,1025596.9289827255,15.474088291746641,6.222648752399232,17.65451055662188,3.0,1023238.3877159309,1308815.3550863725,183838.7715930902,59,20.781190019193858,1312993.103448276,364061.7178502879,1021653.7428023033,1021874.8560460652,2.18042226487524,43.247126436781606,6.871401151631478
nexus6p,real-world,comandroidchrome,2785471.9846743294,18.32758620689655,1333370.1149425288,1334859.7701149425,22.061302681992338,8.909961685823754,1010685.0574712644,14.883141762452107,3.8771593090211134,16.96551724137931,3.0,1011383.908045977,1333701.1494252873,182399.23224568137,58,20.2816091954023,1338795.4022988505,361287.4885057471,1011998.4644913628,1011347.1264367816,1.092130518234165,43.72222222222222,5.85632183908046
