device,subject,browser,Memory Usage [KB],CPU3 Load [%],CPU3 Frequency [kHz],CPU2 Frequency [kHz],CPU5 Load [%],CPU6 Load [%],CPU5 Frequency [kHz],CPU4 Load [%],CPU8 Load [%],CPU Load [%],Battery Status,CPU6 Frequency [kHz],CPU4 Frequency [kHz],GPU Frequency [KHz],duration(s),CPU2 Load [%],CPU1 Frequency [kHz],Battery Power* [uW],CPU8 Frequency [kHz],CPU7 Frequency [kHz],GPU Load [%],CPU1 Load [%],CPU7 Load [%]
nexus6p,vue,comandroidchrome,2710209.7533206833,20.749525616698293,1314298.2922201138,1317659.203036053,22.282732447817835,9.7438330170778,1046308.9184060721,15.049335863377609,5.169201520912548,18.077946768060837,3.0,1043175.7115749526,1313961.2903225806,186996.19771863119,57,21.11764705882353,1319617.4573055028,362621.34914611006,1041326.2357414449,1041099.0512333966,0.9638783269961977,44.51802656546489,7.904942965779468
nexus6p,vue,comandroidchrome,2703160.4427480916,20.043893129770993,1347077.8625954199,1347380.1526717558,20.52671755725191,11.742366412213741,1069044.2748091603,14.213740458015268,5.862595419847328,18.00763358778626,3.0,1068311.4503816795,1349551.145038168,187022.90076335878,58,22.181297709923665,1351533.7142857143,390723.19465648854,1068751.145038168,1067212.213740458,1.9732824427480915,44.42557251908397,7.288167938931298
nexus6p,vue,comandroidchrome,2743378.9453860642,19.670433145009415,1357251.97740113,1356881.3559322034,21.841509433962266,6.426415094339623,1009992.4528301887,12.841509433962264,2.781132075471698,16.430188679245283,3.0,1010101.1320754717,1358083.615819209,182990.56603773584,58,20.124293785310734,1362946.8926553673,257970.3641509434,1010861.8867924528,1011840.0,1.760377358490566,44.77401129943503,5.343396226415094
nexus6p,vue,comandroidchrome,2723324.554913295,18.583815028901736,1322737.5722543353,1322802.3121387283,20.464354527938344,12.396917148362235,1057405.7803468208,18.460500963391137,5.605009633911368,18.111969111969113,3.0,1055852.0231213872,1320850.867052023,187562.6204238921,58,20.9383429672447,1326649.710982659,341526.8304431599,1054964.161849711,1054335.260115607,1.8532818532818534,43.03468208092485,7.6473988439306355
nexus6p,vue,comandroidchrome,2745765.4831460672,18.323970037453183,1356791.0112359552,1356925.8426966292,19.771535580524343,11.586142322097379,1052044.9438202246,15.106741573033707,4.419475655430712,17.598499061913696,3.0,1051613.4831460675,1356467.4157303371,186479.40074906367,58,22.39138576779026,1362391.0112359552,331298.0805243446,1051110.1123595505,1050462.9213483145,1.0168539325842696,44.80711610486891,6.53932584269663
nexus6p,vue,comandroidchrome,2708663.5355805242,19.762172284644194,1338948.3146067415,1337716.8539325842,23.48030018761726,9.21388367729831,1045193.2457786116,16.26266416510319,4.701688555347092,17.919324577861165,3.0,1043500.1876172607,1339442.6966292134,187270.16885553472,58,20.756554307116104,1342310.1123595505,367059.3996247655,1044148.5928705441,1043788.3677298311,1.277673545966229,45.01310861423221,6.258911819887429
nexus6p,vue,comandroidchrome,2749317.258252427,18.749514563106796,1339433.009708738,1338743.3009708738,20.55145631067961,11.26990291262136,1080531.2621359224,17.023300970873787,5.134241245136187,18.04669260700389,3.0,1080717.6699029126,1338743.3009708738,189591.43968871597,58,21.80388349514563,1339032.2330097088,394153.31262135925,1080605.8252427184,1079897.4757281553,1.0369649805447472,44.2252427184466,7.493203883495146
nexus6p,vue,comandroidchrome,2718092.084452975,21.143953934740882,1311920.1535508637,1315301.3435700575,22.2168905950096,10.54510556621881,1056515.9309021113,14.174664107485604,5.485604606525912,18.098076923076924,3.0,1057547.792706334,1313762.763915547,185998.08061420344,58,21.19193857965451,1314684.0690978887,129512.37811900192,1053641.4587332055,1056737.0441458733,1.4134615384615385,44.87715930902111,6.976967370441459
nexus6p,vue,comandroidchrome,2716305.1285988484,19.65134099616858,1307291.9540229884,1308704.7984644913,20.32950191570881,11.950191570881225,1065121.8390804597,14.75095785440613,6.375478927203065,18.00767754318618,3.0,1065342.528735632,1308891.9540229884,184722.22222222222,59,20.990403071017276,1311477.9270633396,349913.4942528736,1066777.0114942528,1065600.0,1.867816091954023,44.48368522072936,8.044061302681992
nexus6p,vue,comandroidchrome,2788401.257142857,21.598095238095237,1344786.2857142857,1347291.4285714286,22.34095238095238,12.879770992366412,1080978.2857142857,15.209523809523809,5.688931297709924,19.150763358778626,3.0,1079808.0,1345270.857142857,186927.48091603053,59,23.2,1353179.4285714286,300124.31047619047,1076519.0839694657,1080403.0534351144,1.8950381679389312,46.34285714285714,8.007633587786259
